DATE,TOTAL BILLS,INVOICE RANGE,TOTAL TAXABLE AMOUNT,TOTAL TAX AMOUNT,Taxable Amount 0%,Taxable Amount 5%,Taxable Amount 12%,Taxable Amount 18%,TOTAL AMOUNT,CASH,CARD,OTHER MODES,AMOUNT RETURN,AMOUNT RETURN TO CREDIT,TOTAL ITEMS SOLD,TOTAL QTY,RETURNED ITEMS COUNT,RETURNED QTY
07-May-21,36,"A/2122/1476, A/2122/1510",48202.21,5393.04,4895,24040.86,2634.15,21527.2,58490,15125,18570,27005,2210,0,135,275,1,1
06-May-21,38,"A/2122/1438, A/2122/1475",67351.87,7916.63,6115,29770.95,5608.04,31972.88,81384,22770,25890,33607,883,0,185,336,0,0
05-May-21,38,"A/2122/1401, A/2122/1437",38679.07,3588.33,5301.2,23148,6077.68,9453.39,47569,10361,14030,23548,370,0,210,289,1,1
04-May-21,36,"A/2122/1367, A/2122/1400",79556.06,5179.34,1575,68906.19,3049.11,7600.76,86310,50840,2735,34500,1765,0,207,783,2,2
03-May-21,42,"A/2122/1325, A/2122/1366",47732.04,3033.96,1280,41000.95,3794.64,2936.44,52046,21430,635,30981,1000,0,179,370,0,0
02-May-21,38,"A/2122/1287, A/2122/1324",41201.9,2921.6,2777.4,32819.43,3803.57,4578.9,46901,8565,10110,28476,250,0,223,338,0,0
01-May-21,42,"A/2122/1246, A/2122/1286",44906.9,3371.1,4720,32369.52,8401.79,4135.59,52998,15173,11820,26400,395,0,249,349,1,1
30-Apr-21,23,"A/2122/1223, A/2122/1245",27227.63,1991.55,4265.82,21715.35,1440.45,4071.84,33485,15625,2825,16230,1195,0,124,306,0,0
29-Apr-21,32,"A/2122/1191, A/2122/1222",48489.1,5319.9,3030,25394.29,1781.25,21313.56,56839,4330,6710,46480,681,0,131,276,0,0
28-Apr-21,45,"A/2122/1146, A/2122/1190",60166.59,4154.91,10165,49449.05,4111.61,6605.93,74487,12346,26455,36446,760,0,284,575,0,0
27-Apr-21,43,"A/2122/957R, A/2122/1145",56308.66,5454.84,3210,34400.48,3477.68,18430.51,64974,16351,20100,29828,1305,0,245,396,1,1
26-Apr-21,47,"A/2122/1057, A/2122/1103",43588.2,3606.8,3450,30481.9,4607.14,8499.15,50645,13545,5190,32760,850,0,190,365,0,0
25-Apr-21,54,"A/2122/1003, A/2122/1056",49375.4,3534.4,9635,39723.62,3151.79,6500,62545,9470,1725,52351,1001,0,285,417,0,0
24-Apr-21,48,"A/2122/955, A/2122/1002",67700.11,6385.25,4879.64,43347.96,2758.93,21593.22,78965,7410,600,71380,425,0,282,454,0,0
23-Apr-21,35,"A/2122/920, A/2122/954",23578.19,1716.81,4485,18261.9,2553.57,2762.71,29780,12790,8075,11295,2380,0,182,249,0,0
22-Apr-21,41,"A/2122/879, A/2122/919",68159.03,4136.97,8355,61306.67,2696.43,4155.93,80651,21970,0,60772,2091,0,230,393,0,0
21-Apr-21,41,"A/2122/840, A/2122/878",49151.94,4493.06,10840,32344.76,2491.07,14316.1,64485,15160,0,50010,685,0,233,389,2,2
20-Apr-21,34,"A/2122/806, A/2122/839",23640.82,1826.43,5980,17878.33,1745.54,4016.95,31447,8040,0,24497,1090,0,156,230,0,0
19-Apr-21,44,"A/2122/765, A/2122/805R",39701.24,3810.76,2225,25111.43,1183.04,13406.78,45737,7320,0,39372,955,0,185,318,5,6
18-Apr-21,56,"A/2122/710, A/2122/764",42092.05,2719.12,3958.88,36130.48,2674.7,3286.86,48770,7965,15524,27021,1740,0,237,339,1,1
17-Apr-21,41,"A/2122/669, A/2122/709",24166.96,2052.54,1390,16366.89,2830.36,4969.72,27610,8220,6377,14283,1270,0,154,243,0,0
16-Apr-21,54,"A/2122/616, A/2122/668",54297.07,4552.93,11606.6,38673.02,3217.56,12406.49,70457,18092,760,54870,3265,0,258,463,1,2
15-Apr-21,40,"A/2122/576, A/2122/615",52829.66,5258.34,3095,31855.24,1830.36,19144.07,61183,15535,485,46923,1760,0,165,244,0,0
14-Apr-21,33,"A/2122/544, A/2122/575",24165.7,1816.55,2970,17686.66,3900.23,2578.81,28952,6745,5630,17267,690,0,150,198,10,10
13-Apr-21,28,"A/2122/516, A/2122/543",15617.91,1274.09,2694,10925.71,1946.43,2745.76,19586,7160,4845,8141,560,0,112,138,0,0
12-Apr-21,49,"A/2122/466, A/2122/513",70949.7,8814.3,8440,26937.14,7580.36,36432.2,88204,12028,41005,37241,2070,0,217,318,0,0
11-Apr-21,47,"A/2122/420, A/2122/465",30957.08,2541.92,7218,22076.19,2674.11,6206.78,40717,11185,13450,17897,1815,0,227,299,1,1
10-Apr-21,44,"A/2122/377, A/2122/418",25762.06,2267.94,4316.25,16333.33,4098.21,5330.51,32346,14610,3000,16161,1425,0,160,259,1,1
09-Apr-21,27,"A/2122/350, A/2122/376",24799.99,1686.38,2383.64,20467.97,1946.43,2385.59,28870,5300,0,24230,660,0,125,193,0,0
08-Apr-21,36,"A/2122/316, A/2122/349",21819.39,1405.12,4485.74,18842.39,1214.29,1762.71,27710,15241,570,13330,1431,0,144,195,2,2
07-Apr-21,45,"A/2122/271, A/2122/314",36836.09,3801.89,5856.52,20810.68,2053.57,13971.84,46495,11151,10875,26065,1596,0,206,410,0,0
06-Apr-21,32,"A/2122/240, A/2122/270",31004.81,3079.19,6425,18161.9,2343.75,10499.15,40509,11180,1590,28439,700,0,126,166,1,1
05-Apr-21,51,"A/2122/190, A/2122/239",63987.87,7313.52,7354.86,30793.37,3352.68,29841.82,78656,19335,25344,35714,1737,0,197,287,1,1
04-Apr-21,55,"A/2122/135, A/2122/189",68561.34,9890.66,3774,17272.86,3415.18,47873.3,82226,29500,12769,41747,1790,0,196,287,0,0
03-Apr-21,54,"A/2122/081, A/2122/134",33756.68,3085.12,7078.5,20980.85,4392.86,8382.97,43921,15550,8200,21601,1430,0,187,306,0,0
02-Apr-21,43,"A/2122/038, A/2122/080",46627.98,5021.02,1459,25289.52,1406.25,19932.2,53108,14590,15690,26048,3220,0,165,201,0,0
01-Apr-21,37,"A/2122/001, A/2122/037",35131.93,3595.07,4075,19883.81,2396.43,12851.69,42802,13805,5965,24658,1626,0,172,237,0,0
31-Mar-21,33,"A/2021/12194, A/2021/12226",52743.4,7492.6,3960,15257.14,296.43,37189.83,64196,4950,36330,23158,242,0,125,185,0,0
30-Mar-21,44,"A/2021/12150, A/2021/12193",46804.44,6295.77,4175.79,15822.1,1202.68,29779.66,57276,6814,28296,23396,1230,0,158,217,0,0
29-Mar-21,55,"A/2021/12097, A/2021/12149",41032.38,3193.32,5937,30097.43,4664.01,6270.94,50163,18375,11254,22984,2450,0,222,352,2,2
28-Mar-21,46,"A/2021/12051, A/2021/12096",46611.44,3522.56,6315,35216.19,4823.21,6572.03,56449,20233,0,37732,1516,0,313,478,0,0
27-Mar-21,63,"A/2021/11988, A/2021/12050",72594.64,8419.61,10160,34313.33,3111.61,35169.7,91174,16734,0,77621,3181,0,292,468,1,1
26-Mar-21,38,"A/2021/11950, A/2021/11987",52077.32,5582.38,3595,27312.1,4016.07,20749.15,61255,3120,0,59015,880,0,199,302,0,0
25-Mar-21,39,"A/2021/11911, A/2021/11949",42127.71,4749.39,1978.9,19670.54,4607.14,17850.03,48856,13980,1000,35308,1432,0,184,256,0,0
24-Mar-21,42,"A/2021/11870, A/2021/11910",54642.61,5803.82,3104.72,29994.69,2208.94,22438.98,63551,15740,0,50347,2536,0,192,317,1,1
23-Mar-21,48,"A/2021/11824, A/2021/11869",46943.21,5326.79,4358,23114.29,1968.75,21860.17,56628,11380,0,46293,1045,0,180,292,2,3
22-Mar-21,50,"A/2021/11775, A/2021/11823",38051.49,2740.51,1867.25,30318.1,2790.18,4943.22,42659,14145,0,31797,3283,0,213,340,1,1
21-Mar-21,49,"A/2021/11726, A/2021/11774",46976.55,5228.73,3377.5,23772.65,2276.79,20927.12,55583,13180,0,44079,1676,0,192,274,0,0
20-Mar-21,50,"A/2021/11676, A/2021/11725",55951.76,4881.24,2295,37026.67,6276.79,12648.31,63128,17115,0,46998,985,0,273,446,0,0
19-Mar-21,48,"A/2021/11629, A/2021/11674",31775.85,3531.15,5748,16136.19,1513.39,14126.27,41055,6732,0,35563,1240,0,164,223,1,1
18-Mar-21,53,"A/2021/11576, A/2021/11628",70249.96,8847.04,5796.75,28411.43,1741.07,40097.46,84894,13470,0,73735,2311,0,210,354,0,0
17-Mar-21,47,"A/2021/11530, A/2021/11575",64018.81,5033.99,1790,48651.24,2745.54,12622.03,70843,14720,0,61194,5071,0,186,530,1,1
16-Mar-21,34,"A/2021/11496, A/2021/11529",20824.96,2484.79,2216,9152.14,1232.14,10440.68,25526,3220,0,23441,1135,0,94,124,0,0
15-Mar-21,45,"A/2021/11451, A/2021/11495",29901.47,1966.53,3400,25323.81,2060.71,2516.95,35268,14675,0,22838,2245,0,189,252,0,0
14-Mar-21,40,"A/2021/11412, A/2021/11450",32274.67,2247.33,2690,25627.62,3841.96,2805.08,37212,9080,0,29397,1265,0,190,281,1,3
13-Mar-21,44,"A/2021/11368, A/2021/11411",31291.18,2467.82,3864,23370.48,2107.14,5813.56,37623,14730,0,23919,1026,0,219,321,0,0
12-Mar-21,37,"A/2021/11331, A/2021/11367",30779.33,2031.67,2970,25996.19,2151.79,2631.36,35781,7930,0,28621,770,0,148,195,0,0
11-Mar-21,34,"A/2021/11297, A/2021/11330",37397.99,3726.01,2615,21138.1,4294.64,11965.25,43739,10270,0,34552,1083,0,149,236,0,0
10-Mar-21,34,"A/2021/11264, A/2021/11295",23039.23,2562.77,2739,11049.52,2464.29,9525.42,28341,12785,0,20098,4542,0,149,202,1,1
09-Mar-21,35,"A/2021/11229, A/2021/11263",20538.57,1399.43,2655,16931.43,1607.14,2000,24593,8500,0,18278,2185,0,162,240,0,0
08-Mar-21,41,"A/2021/11188, A/2021/11228",26464.4,1729.26,2730.59,22405.71,2026.48,2032.2,30924,16690,0,16724,2490,0,185,252,0,0
07-Mar-21,38,"A/2021/11150, A/2021/11187",20354.06,1693.94,2530,13464.76,3656.25,3233.05,24578,5290,0,21138,1850,0,130,175,0,0
06-Mar-21,53,"A/2021/11098, A/2021/11149",38928.86,5004.79,4591.5,13940.68,3168.63,21819.55,48525,13295,0,37513,2283,0,170,292,1,1
05-Mar-21,40,"A/2021/11059, A/2021/11097",35695.7,4465.3,3861.75,13259.5,3936.58,18499.63,44023,9310,0,36148,1435,0,121,185,1,1
04-Mar-21,42,"A/2021/11019, A/2021/11058",32348.08,3392.92,4441.75,17167.62,3299.11,11881.36,40183,10399,0,31384,1600,0,136,209,6,19
03-Mar-21,42,"A/2021/10774R, A/2021/11018",32582,3480,2570,17178.1,2526.79,12877.12,38632,16010,2500,23857,3735,0,148,218,1,1
02-Mar-21,37,"A/2021/10941, A/2021/10976",32125.22,3246.78,4165.25,17918.1,3440.18,10766.95,39537,14935,490,25652,1540,0,152,336,0,0
01-Mar-21,48,"A/2021/10893, A/2021/10940",51164.36,4291.96,4242.69,36521.03,2831.58,11811.74,59699,13320,6384,42806,2811,0,240,412,0,0
28-Feb-21,38,"A/2021/10855, A/2021/10892",48463.41,4895.59,3076,26999.05,5299.11,16165.25,56435,23712,28873,5850,2000,0,188,286,0,0
27-Feb-21,42,"A/2021/10813, A/2021/10854",64696.91,7363.09,3230,31261.9,3638.39,29796.61,75290,34340,32334,11335,2719,0,241,364,0,0
26-Feb-21,37,"A/2021/10776, A/2021/10812",36313,2750,3120,27980.95,2480.36,5851.69,42183,12070,18369,12155,411,0,184,270,0,0
25-Feb-21,40,"A/2021/10737, A/2021/10775",33338.98,3219.62,3685,20422.82,2107.14,10809.01,40244,21075,10978,10106,1915,0,197,285,1,2
24-Feb-21,34,"A/2021/10704, A/2021/10736",33211.09,3116.04,5195.87,20652.01,2953.21,9605.87,41523,18865,10091,13586,1019,0,163,293,1,1
23-Feb-21,37,"A/2021/10669, A/2021/10703",33704.59,3648.41,5534,16826.67,3849.11,13028.81,42887,19570,630,25124,2437,0,157,247,3,3
22-Feb-21,53,"A/2021/10617, A/2021/10668",74637.73,9362.27,9596.75,27454.29,8391.07,38792.37,93597,26614,9650,59178,1845,0,301,419,1,1
21-Feb-21,43,"A/2021/10574, A/2021/10616",56336.46,6668.54,2501.25,25396.19,2841.96,28098.31,65506,6475,2144,58402,1515,0,224,443,0,0
20-Feb-21,58,"A/2021/10518, A/2021/10573",65737.1,6776.9,6545,36317.14,5575.89,23844.07,79059,25334,2976,53031,2282,0,273,442,2,21
19-Feb-21,37,"A/2021/10483, A/2021/10517",20625.07,869.42,3999.99,20458.57,3058.04,-2891.53,25495,-1433,0,27993,1065,0,151,259,2,2
18-Feb-21,54,"A/2021/10431, A/2021/10482",41148.69,3743.81,3602.5,27061.9,2415.18,11671.61,48495,23078,3359,27038,4980,0,171,292,2,2
17-Feb-21,40,"A/2021/10392, A/2021/10235R",27986.55,2408.49,5841.6,19102.9,2428.57,6455.08,36237,11134,2931,23904,1732,0,199,321,5,25
16-Feb-21,44,"A/2021/10348, A/2021/10391",40040.13,4158.37,2921.25,19339.05,8912.95,11788.14,47120,22682,0,28250,3732,80,191,258,0,0
15-Feb-21,40,"A/2021/10309, A/2021/10347",17656.13,1429.8,4785.57,13048.2,867.38,3740.56,23872,9745,0,15340,1213,0,141,176,1,1
14-Feb-21,37,"A/2021/10272, A/2021/10308",49458.77,6426.23,3310.99,17021.34,4392.86,28044.58,59196,11709,0,48786,1299,0,171,270,0,0
13-Feb-21,52,"A/2021/10221, A/2021/10271",44988.97,4089.03,4515.25,29759.52,2337.5,12891.95,53593,12632,0,42399,1438,0,233,336,1,1
12-Feb-21,35,"A/2021/10186, A/2021/10220",39955.77,2846.23,4239,31924.76,3259.82,4771.19,47041,11857,2615,34689,2120,0,179,286,0,0
11-Feb-21,33,"A/2021/10153, A/2021/10185",35599.4,3590.6,5996.2,20382.25,2793.43,12423.73,45186,20683,9500,18592,3589,0,166,260,0,0
10-Feb-21,40,"A/2021/10115, A/2021/10152",20898.08,1423.37,3985,17249.24,1597.99,2050.85,26306,16650,0,12725,3069,0,163,224,2,2
09-Feb-21,58,"A/2021/10057, A/2021/10114",34986.32,3916.18,2485,17135.24,2562.95,15288.14,41388,13143,0,29984,1739,0,197,271,0,0
08-Feb-21,52,"A/2021/9982R, A/2021/10056",34427.73,2730.27,2720,24998.1,3616.07,5813.56,39878,11854,0,29504,1480,0,225,353,1,1
07-Feb-21,55,"A/2021/9951, A/2021/10005",40388.09,2628.91,5772.5,34328.57,2970.54,3088.98,48790,5805,0,43617,632,0,255,364,0,0
06-Feb-21,53,"A/2021/9901, A/2021/9950",58432.03,7121.47,-5725,24403.81,3729.91,30298.31,59829,13512,0,47587,1270,0,223,357,5,9
05-Feb-21,42,"A/2021/9860, A/2021/9900",43604.89,3612.27,2339.84,31827.77,1650,10127.12,49557,15300,610,35637,1990,0,205,288,1,1
04-Feb-21,54,"A/2021/9806, A/2021/9859",52593.07,5963,5989.93,25004.04,4220.38,23368.64,64546,26920,0,40154,2528,0,257,379,0,0
03-Feb-21,43,"A/2021/9763, A/2021/9805",70108.83,8247.17,3636.75,32138.1,3241.07,34729.66,81993,7315,0,76853,2175,0,251,341,0,0
02-Feb-21,37,"A/2021/9726, A/2021/9761",33006.83,3293.17,5486,19344.19,2221.96,11440.68,41786,11901,0,31600,1715,0,158,237,0,0
01-Feb-21,45,"A/2021/9681, A/2021/9725",43372.42,3400.58,8770,31751.26,4646.59,6974.58,55543,23573,0,34000,2030,0,201,326,0,0
31-Jan-21,58,"A/2021/9626, A/2021/9680",55597.27,6031.73,8021.25,28137.14,5299.11,22161.02,69650,21604,3890,44935,779,0,267,395,3,39
30-Jan-21,56,"A/2021/9570, A/2021/9625",76430.6,7780.4,6526.25,44053.33,4169.64,28207.63,90737,17895,0,74719,1877,0,325,477,0,0
29-Jan-21,38,"A/2021/9532, A/2021/9569",46653.26,3330.74,7120,36909.52,4476.79,5266.95,57104,20650,0,38948,2494,0,274,399,0,0
28-Jan-21,39,"A/2021/9495, A/2021/9531",32525.04,3465.96,3790,17759.05,1331.25,13434.75,39781,22245,0,19651,2115,0,211,300,2,11
27-Jan-21,35,"A/2021/9462, A/2021/9494",32099.12,4019.88,2370,11960.95,3383.93,16754.24,38489,14265,0,27209,2985,0,120,160,2,3
26-Jan-21,39,"A/2021/9425, A/2021/9461",44594.87,5108.13,3265,20069.52,5165.18,19360.17,52968,19580,0,34184,796,0,210,288,2,4
25-Jan-21,49,"A/2021/9376, A/2021/9424",41543.11,3127.91,6967.79,31075.64,5166.96,5300.5,51639,17003,3325,33486,2175,0,252,342,0,0
24-Jan-21,48,"A/2021/9328, A/2021/9375",41684.44,4433.66,3646.25,22603.43,2184.82,16896.19,49764,4985,0,45249,470,0,205,341,0,0
23-Jan-21,54,"A/2021/9276, A/2021/9327",54126.36,5429.83,6029.31,31815.71,2947.94,19362.71,65586,18464,0,49013,1891,0,256,351,2,3
22-Jan-21,53,"A/2021/9223, A/2021/9275",32166.99,2274.12,5023.9,25721.37,2869.35,3576.27,39465,9680,0,31475,1690,0,258,341,0,0
21-Jan-21,36,"A/2021/9187, A/2021/9222",26944.99,1806.01,1705,23017.14,864.29,3063.56,30456,17303,0,14363,1210,0,124,195,0,0
20-Jan-21,37,"A/2021/9150, A/2021/9186",35963.72,4335.28,3754,15663.81,1698.21,18601.69,44053,16540,0,28813,1300,0,114,200,0,0
19-Jan-21,38,"A/2021/9112, A/2021/9149",41436.83,4925.51,5069.66,17417.07,4481.63,19538.14,51432,35753,0,18129,2450,0,166,263,0,0
18-Jan-21,43,"A/2021/9069, A/2021/9111",38605.79,3775.21,4775,23534.29,1906.25,13165.25,47156,11910,0,37631,2385,0,200,265,0,0
17-Jan-21,62,"A/2021/9009, A/2021/9068",94783.28,12008.72,8945,36870.29,4318.93,53594.07,115737,31584,0,89671,5518,0,290,524,2,2
16-Jan-21,57,"A/2021/8951, A/2021/9008",46657.96,5232.64,6353.5,22593.19,3811.38,20253.39,58245,29152,19974,11863,2744,0,248,383,0,0
15-Jan-21,32,"A/2021/8512R, A/2021/8950",13145.61,961.39,2660,10286.67,1125.89,1733.05,16767,8877,0,9825,1935,0,104,177,1,2
14-Jan-21,15,"A/2021/8905, A/2021/8919",10488.75,785.89,1648.36,7355.42,2431.25,702.08,12923,8430,0,4725,232,0,71,123,0,0
13-Jan-21,28,"A/2021/8877, A/2021/8904",20511.81,2382.19,4890,9281.9,1721.43,9508.47,27784,16600,0,12796,1612,0,86,119,0,0
12-Jan-21,41,"A/2021/8836, A/2021/8876",27627.07,1998.97,6529.8,20870.51,4345.54,2411.02,36156,7571,0,29977,1392,0,156,268,0,0
11-Jan-21,33,"A/2021/8803, A/2021/8835",17685.97,1386.03,3645,12570.48,2721.43,2394.07,22717,6496,0,16996,775,0,124,178,0,0
10-Jan-21,38,"A/2021/8767, A/2021/8802",34310.43,2362.29,1864.34,28262.93,2323.49,3724.01,38537,7642,13522,17808,435,0,209,280,2,2
09-Jan-21,56,"A/2021/8715, A/2021/8766",42826.77,2861.23,5350,34901.9,5172.32,2752.54,51038,9230,0,42738,930,0,242,366,4,7
08-Jan-21,49,"A/2021/8666, A/2021/8714",46328.97,3032.76,6914.27,39836.88,2127.68,4364.41,56276,14965,0,43352,2041,0,206,373,0,0
07-Jan-21,43,"A/2021/8624, A/2021/8664",34883.17,2242.83,2810,30101.9,2048.21,2733.05,39936,8155,0,33016,1235,0,199,311,1,1
06-Jan-21,45,"A/2021/8580, A/2021/8623",55533.99,5472.6,4179.41,33081.49,3715.44,18737.06,65186,41955,0,25430,2199,0,233,385,1,1
05-Jan-21,19,"A/2021/8561, A/2021/8579",8304.66,574.34,805,6445.71,1375.89,483.05,9684,2675,0,8039,1030,0,62,81,0,0
04-Jan-21,24,"A/2021/8537, A/2021/8560",12193.96,877.04,1305,9282.86,1851.79,1059.32,14376,8214,0,8892,2730,0,86,136,0,0
03-Jan-21,46,"A/2021/8492, A/2021/8536",40159.25,5177.69,5925.06,14670.98,2395.86,23092.41,51262,12015,0,40832,1585,0,182,268,1,1
02-Jan-21,49,"A/2021/8443, A/2021/8491",87427.07,13073.93,5348.25,18717.14,3828.57,64881.36,105849,9788,0,97990,1929,0,197,286,0,0
01-Jan-21,32,"A/2021/8411, A/2021/8442",14244.24,1067.78,2841.98,10751.71,1641.07,1851.47,18154,5590,0,13194,630,0,129,172,0,0
31-Dec-20,29,"A/2021/8382, A/2021/8410",22361.33,1482.88,2104.79,18780.33,1678.57,1902.43,25949,11660,0,14844,555,0,144,266,0,0
30-Dec-20,32,"A/2021/8350, A/2021/8381",23400.44,1572.56,4056.75,19809.52,1071.43,2519.49,29030,7655,0,23465,2090,0,152,247,0,0
29-Dec-20,47,"A/2021/8304, A/2021/8349",30396.37,2119.75,4953.64,24602.97,2553.57,3239.83,37470,24830,0,16765,4125,0,190,319,1,1
28-Dec-20,36,"A/2021/8269, A/2021/8303",22779.89,1515.11,3055,18898.1,2141.96,1739.83,27350,8550,0,19565,765,0,106,164,1,8
27-Dec-20,54,"A/2021/8217, A/2021/8268",37628.72,2395.33,8125.95,32619.09,2289.29,2720.34,48150,15880,0,33281,1011,0,238,381,1,8
26-Dec-20,61,"A/2021/8156, A/2021/8215",51262.07,3041.4,7752.53,45446.16,4629.46,1186.44,62056,14955,1365,48521,2785,0,245,451,1,1
25-Dec-20,50,"A/2021/8106, A/2021/8155",45021.92,5511.94,9583.13,17342.73,5624.11,22055.08,60117,7550,0,54578,2011,0,228,361,0,0
24-Dec-20,31,"A/2021/8076, A/2021/8105",27969.24,2912.76,4066.25,15241.9,2337.5,10389.83,34948,9555,0,26526,1133,0,119,181,1,1
23-Dec-20,31,"A/2021/8046, A/2021/8075",27129.53,2860.47,3303.5,14938.1,1348.21,10843.22,33294,12675,0,22394,1775,0,124,226,1,2
22-Dec-20,31,"A/2021/8015, A/2021/8045",25113.54,2800.46,2760,12577.45,1415.18,11120.91,30674,20900,990,10176,1392,0,138,190,0,0
21-Dec-20,41,"A/2021/7974, A/2021/8014",35669.08,4358.92,4820,13801.9,4454.46,17412.71,44848,14870,0,33072,3094,0,134,204,0,0
20-Dec-20,48,"A/2021/7927, A/2021/7973",58340.32,6477.68,5917.25,30195.24,1636.61,26508.47,70735,26938,5300,39802,1305,0,225,355,1,1
19-Dec-20,43,"A/2021/7885, A/2021/7926",39060.36,4826.64,6716.75,15547.18,3051.61,20461.58,50604,9100,0,43403,1899,0,172,227,1,1
18-Dec-20,39,"A/2021/7846, A/2021/7884",25228.25,1766.75,3735,20032.1,2835.98,2360.17,30730,5960,12519,13351,1100,0,144,241,0,0
17-Dec-20,34,"A/2021/7812, A/2021/7845",25047.39,1567.61,4165,22145.71,1033.04,1868.64,30780,16005,5090,12850,3165,0,118,220,0,0
16-Dec-20,44,"A/2021/7769, A/2021/7811",25584.75,1955.59,8434.16,19419.37,2085.71,4079.66,35975,14425,10045,14174,2669,0,151,254,1,1
15-Dec-20,53,"A/2021/7716, A/2021/7768",61415.84,3803.96,7427,54700.57,2330.36,4384.92,72647,24249,25196,25222,2020,0,297,547,0,0
14-Dec-20,43,"A/2021/7674, A/2021/7715",27562.77,1947.23,2069,21760.95,3085.71,2716.1,31579,10821,13266,8531,1039,0,161,242,1,4
13-Dec-20,37,"A/2021/7637, A/2021/7673",15916.11,1506.89,4394.25,9295.24,2493.75,4127.12,21817,10650,5611,6712,1156,0,138,273,0,0
12-Dec-20,42,"A/2021/7595, A/2021/7636",45836.27,6793.23,4472,10444.29,1658.93,33733.05,57102,17347,29500,11657,1402,0,135,192,0,0
11-Dec-20,26,"A/2021/7569, A/2021/7594",19640.97,2375.53,3180,7850,2322.32,9468.64,25197,6750,17442,2155,1150,0,91,148,0,0
10-Dec-20,30,"A/2021/7539, A/2021/7568",19753.57,1242.93,1582,16924.29,1875.89,953.39,22579,11386,7275,5300,1382,0,116,165,0,0
09-Dec-20,40,"A/2021/7499, A/2021/7538",45568.7,4826.8,6735.25,24570.95,3022.32,17975.42,57131,25505,27261,5323,958,0,194,288,0,0
08-Dec-20,26,"A/2021/7473, A/2021/7498",30752.61,2874.49,553.9,19980.85,1057.77,9713.99,34181,13320,15449,7480,2068,0,101,188,0,0
07-Dec-20,42,"A/2021/7432, A/2021/7472",22607.06,1752.44,3100,16017.62,3908.93,2680.51,27460,7363,13804,7100,807,0,146,194,1,1
06-Dec-20,40,"A/2021/7392, A/2021/7431",33207.04,2236.46,3300.25,27387.14,3008.04,2811.86,38744,5800,27406,7498,1960,0,225,336,0,0
05-Dec-20,59,"A/2021/7333, A/2021/7391",64380.54,4523.98,4032.58,52352.48,4311.61,7716.46,72939,16765,29713,27903,1442,0,354,514,0,0
04-Dec-20,55,"A/2021/7279, A/2021/7332",57447.85,5666.15,3670,34131.43,3956.25,19360.17,66785,13910,51057,4191,2373,0,246,375,1,1
03-Dec-20,74,"A/2021/7207, A/2021/7278",113274.34,15355.66,5010,37974.27,1617.86,73682.22,133640,64955,58180,14605,4100,0,262,459,2,5
02-Dec-20,33,"A/2021/7176, A/2021/7206",18070.75,1755.25,4043,10101.9,3070.54,4898.31,23869,10514,13716,296,657,0,168,230,2,3
01-Dec-20,37,"A/2021/7140, A/2021/7175",20535.07,1853.93,2830,12422.86,3790.18,4322.03,25219,9915,14819,2530,2045,0,113,166,1,1
30-Nov-20,30,"A/2021/7110, A/2021/7139",26980.65,1729.35,4235,23552.38,1089.29,2338.98,32945,13670,7376,12856,957,0,102,158,0,0
29-Nov-20,31,"A/2021/7080, A/2021/7109",20565.38,1488.62,2160,16099.05,2004.46,2461.86,24214,9760,13081,3660,2287,0,130,177,1,1
28-Nov-20,48,"A/2021/7032, A/2021/7079",39636.03,3128.97,6026,29172.38,3551.79,6911.86,48791,14721,33765,2614,2309,0,232,375,0,0
27-Nov-20,36,"A/2021/6997, A/2021/7031",30307.6,1996.4,4944,25240.95,2960.71,2105.93,37248,27766,5890,5245,1653,0,127,230,1,1
26-Nov-20,39,"A/2021/6958, A/2021/6996",17435.94,1232.06,2960,13911.43,1632.14,1892.37,21628,12900,10459,720,2451,0,114,165,0,0
25-Nov-20,25,"A/2021/6934, A/2021/6957",16218.61,1072.39,1749,13820,839.29,1559.32,19040,6480,11193,2402,1035,0,105,154,1,2
24-Nov-20,40,"A/2021/6895, A/2021/6913R",33860.83,2297.17,2842,28364.76,1839.29,3656.78,39000,6945,24588,9167,1700,0,174,300,2,3
23-Nov-20,40,"A/2021/6855, A/2021/6894",31797.55,1860.45,10070,29312.38,875,1610.17,43728,11615,15840,18228,1955,0,189,323,0,0
22-Nov-20,56,"A/2021/6800, A/2021/6854",56876.92,3689.08,3910,48840.95,3324.11,4711.86,64476,27700,27353,12003,2580,0,313,511,3,6
21-Nov-20,52,"A/2021/6749, A/2021/6799",38499.87,3756.13,5605,22650.48,3821.43,12027.97,47861,11620,25038,14474,3271,0,213,422,1,1
20-Nov-20,27,"A/2021/6723, A/2021/6748",38368.77,5237.33,3070,12210.95,1360.36,24797.46,46676,12285,13507,21204,320,0,125,174,2,2
19-Nov-20,25,"A/2021/6698, A/2021/6722",23780.08,2444.92,2430,13461.9,1424.11,8894.07,28655,6650,3220,20605,1820,0,112,164,0,0
18-Nov-20,43,"A/2021/6655, A/2021/6697",30433.62,2664.38,6045,21100.95,1175.89,8156.78,39143,21571,18528,1310,2266,0,143,223,0,0
17-Nov-20,30,"A/2021/6627, A/2021/6654",16345.55,2258.45,3653,4604.76,1418.75,10322.03,22257,4280,16922,2205,1150,0,75,129,2,10
16-Nov-20,57,"A/2021/6571, A/2021/6626",30587.45,2603.55,5323,21129.52,2589.29,6868.64,38514,16242,16917,8909,3554,0,224,359,0,0
